0.0 0
0.0905768 4294967295
0.18279 4294967295
0.185942 4294967295
0.189094 4294967295
0.192246 4294967295
0.276575 2210
0.276575 2210
0.370322 2210
0.38293 2210
0.45934 2210
0.464068 2210
0.476676 2210
0.553086 2210
0.557814 2210
0.568846 2210
0.645257 2210
0.649985 2210
0.661017 2210
0.737427 2210
0.742155 2210
0.753187 2210
0.756339 2210
0.831174 2210
0.835902 2210
0.846934 2210
0.850086 2210
0.92492 2210
0.929648 2210
0.94068 2210
0.943832 2210
1.01867 2210
1.02182 2210
1.03285 2210
1.036 2210
1.11084 2210
1.11399 2210
1.12502 2210
1.12817 2210
1.20301 2210
1.20616 2210
1.20931 2210
1.21877 2210
1.22192 2210
1.29675 2210
1.29991 2210
1.30306 2210
1.31251 2210
1.31567 2210
1.3905 2210
1.39365 2210
1.3968 2210
1.41103 1530
1.41103 1530
1.50477 1530
1.59383 1530
1.59698 1530
1.68758 1530
1.69073 1530
1.77975 1530
1.7829 1530
1.87192 1530
1.87507 1530
1.96409 1530
1.96724 1530
1.97039 1530
2.05783 1530
2.06099 1530
2.06414 1530
2.15158 1530
2.15473 1530
2.15788 1530
2.24375 1530
2.2469 1530
2.25005 1530
2.33592 1530
2.33907 1530
2.34222 1530
2.42809 1530
2.43124 1530
2.4344 1530
2.43755 1530
2.52184 1530
2.52499 1530
2.52814 1530
2.53129 1530
2.61558 1530
2.61874 1530
2.62189 1530
2.62504 1530
2.70775 1530
2.71091 1530
2.71406 1530
2.71721 1530
2.79992 1530
2.80308 1530
2.80623 1530
2.80938 1530
2.81253 1530
2.89367 1530
2.89682 1530
2.89998 1530
2.90313 1530
2.90628 1530
2.98742 1530
2.99057 1530
2.99372 1530
2.99687 1530
3.00003 1530
3.08116 1530
3.08432 1530
3.08747 1530
3.09539 1530
3.18913 1530
3.27819 1530
3.28134 1530
3.37194 1530
3.37509 1530
3.46411 1530
3.46726 1530
3.55628 1530
3.55943 1530
3.64845 1530
3.6516 1530
3.65475 1530
3.74219 1530
3.74535 1530
3.7485 1530
3.83594 1530
3.83909 1530
3.84224 1530
3.92811 1530
3.93126 1530
3.93441 1530
4.02028 1530
4.02343 1530
4.02658 1530
4.11245 1530
4.1156 1530
4.11876 1530
4.12191 1530
4.2062 1530
4.20935 1530
4.2125 1530
4.21565 1530
4.29994 1530
4.3031 1530
4.30625 1530
4.3094 1530
4.39211 1530
4.39527 1530
4.39842 1530
4.40157 1530
4.48428 1530
4.48744 1530
4.49059 1530
4.49374 1530
4.49689 1530
4.57803 1530
4.58118 1530
4.58434 1530
4.67024 1360
4.67024 1360
4.76241 1360
4.77506 1360
4.85458 1360
4.8688 1360
4.94833 1360
4.96255 1360
5.04207 1360
5.05472 1360
5.13424 1360
5.14689 1360
5.22641 1360
5.23906 1360
5.24221 1360
5.32016 1360
5.33281 1360
5.33596 1360
5.41391 1360
5.42655 1360
5.42971 1360
5.50765 1360
5.51872 1360
5.52188 1360
5.59982 1360
5.61089 1360
5.61405 1360
5.69199 1360
5.70306 1360
5.70622 1360
5.70937 1360
5.78574 1360
5.79681 1360
5.79996 1360
5.80312 1360
5.87949 1360
5.89056 1360
5.89371 1360
5.89686 1360
5.97166 1360
5.98273 1360
5.98588 1360
5.98903 1360
6.06383 1360
6.07966 1360
6.17341 1360
6.26247 1360
6.26562 1360
6.35621 1360
6.35937 1360
6.45315 680
6.45315 680
6.54532 680
6.63753 680
6.73128 680
6.82502 680
6.91719 680
7.00936 680
7.10469 680
7.19843 680
7.20158 680
7.386 680
7.47817 680
7.57034 680
7.66409 680
7.75784 680
7.85001 680
7.94218 680
8.03435 680
8.0375 680
8.12809 680
8.13125 680
8.22184 680
8.22499 680
8.31559 680
8.31874 680
8.40776 680
8.41091 680
8.49993 680
8.50308 680
8.50623 680
8.59367 680
8.59683 680
8.59998 680
8.68742 680
8.69057 680
8.69372 680
8.77959 680
8.78274 680
8.78589 680
8.87176 680
8.87491 680
8.87806 680
8.96393 680
8.96708 680
8.97024 680
8.97339 680
9.05768 680
9.06083 680
9.06398 680
9.06713 680
9.15142 680
9.15458 680
9.15773 680
9.16088 680
9.24359 680
9.24675 680
9.2499 680
9.25305 680
9.33576 680
9.33892 680
9.34207 680
9.34522 680
9.42794 680
9.43109 680
9.43424 680
9.43739 680
9.44054 680
9.52168 680
9.52483 680
9.52799 680
9.53114 680
9.53429 680
9.61862 1530
9.61862 1530
9.71079 1530
9.79985 1530
9.803 1530
9.89359 1530
9.89674 1530
9.98576 1530
9.98891 1530
10.0779 1530
10.0811 1530
10.1701 1530
10.1733 1530
10.1764 1530
10.2638 1530
10.267 1530
10.2702 1530
10.3576 1530
10.3607 1530
10.3639 1530
10.4498 1530
10.4529 1530
10.4561 1530
10.5419 1530
10.5451 1530
10.5482 1530
10.6341 1530
10.6373 1530
10.6404 1530
10.6436 1530
10.7279 1530
10.731 1530
10.7342 1530
10.7373 1530
10.8216 1530
10.8248 1530
10.8279 1530
10.8311 1530
10.9138 1530
10.9169 1530
10.9201 1530
