0.0 3
0.0905768 1
5.20076 2
5.41113 1
6.88832 2
6.98049 1
8.3539 2
8.44607 1
9.92741 2
10.0196 1
11.3883 2
11.4804 1
15.2415 2
15.3338 1
16.426 2
18.426 4
18.5183 1
19.8983 2
19.9906 1
23.3763 2
23.5818 1
25.9949 2
26.1848 1
28.8005 2
28.8926 1
34.8053 2
35.0046 1
38.2155 2
38.3083 1
41.7605 2
41.8778 1
54.4601 2
54.5524 1
56.1691 2
56.2614 1
57.9909 2
58.0842 1
60.9447 2
62.9447 4
63.037 1
64.5441 2
64.6389 1
68.1555 2
68.3675 1
69.6522 2
69.7444 1
71.1257 2
71.2179 1
72.7276 2
72.8197 1
74.9221 2
75.0144 1
77.3784 2
77.4707 1
79.197 2
79.2893 1
80.7695 2
80.8617 1
82.4577 2
82.55 1
84.9523 2
85.1863 1
86.8575 2
86.9497 1
89.9046 2
89.9969 1
91.471 2
91.5631 1
93.1776 2
93.2698 1
94.9512 2
95.0435 1
97.3058 2
97.617 1
98.8062 2
98.8984 1
99.8984 2
99.9905 1
